raw_ID,unique_hunter_ID,data_type,id_chasseur,village,religion,niveau_etudes,activite_1,temps_chasseur,frequence_chasse,duree,mois,periode_chasse,base_chasse,detail_base_chasse,distance_lieu_chasse_hr,type_chasse,strategie_primaire,strategie_chasse,type_fleches,type_pieges,nombre_pieges,depenses_nourritoure,depenses_transport,depenses_utiles_chasse,depenses_location,depenses_cartuches,nombre_personnes,nombre_membre_famille,nombre_amis,nombre_personnes_inconnues,especes_cible,detail_especes_cible,estiamtion_succes_chasse,autres_activites,detail_autres_activites,succes_chasse_opinion,especes_chassees,detail_especes_chasses,Nbr_Canivores,Nbr_pangolin,Nbr_Reptiles,Nbr_small_ungulates,Nbr_average_ungulates,Nbr_large_ungulates,Nbr_primates,Nbr_hogs,Nbr_rodent,Nbr_bird,Nbr_autres,Nbr_Tot_Ani,Kg_Canivores,Kg_pangolin,Kg_Reptiles,Kg_small_ungulates,Kg_average_ungulates,Kg_large_ungulates,Kg_primates,Kg_hogs,kg_rodent,Kg_bird,Kg_autres,Kg_Tot_Ani,CPUE_animal_duree,CPUE_kg_all_duree,CPUE_ungulates,CPUE_small_ungulates,CPUE_average_ungulates,CPUE_large_ungulates,CPUE_hogs,CPUE_primates,CPUE_rodent,CPUE_Reptiles,CPUE_autres
94,1_9,Q4,9,1,protestant,primaire,1,18,0.283,1,9,nuit,village,mbendembende,1,individuelle,fusil,arc&fleches_fusil,bosiki,,2,0,0,1500,0,0,0,0,0,0,,,,non,,oui,autres,petit_pangolin,0,1,0,0,0,0,0,0,0,0,1,2,0,1.511363636,0,0,0,0,0,0,0,0,1.195652174,2.70701581,1,2.70701581,0,0,0,0,0,0,0,0,2.70701581
95,1_9,Q4,9,1,protestant,primaire,1,18,0.283,1,8,jour,campement_permanent,,1,collective,pieges,pieges,,cable,NA,0,0,0,0,0,3,2,1,0,,,,peche,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
96,1_9,Q4,9,1,protestant,primaire,1,18,0.283,1,7,nuit,village,induandua,1,individuelle,arc&fleches,arc&fleches_autre,bosiki,,3,0,0,1500,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1_9,Q4,9,1,protestant,primaire,1,18,0.283,1,2,les_deux,village,1,3,collective,arc&fleches,arc&fleches,makula,,3,0,0,0,0,0,2,1,0,0,,son_fils,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,1,24.345,24.345,0,0,24.345,0,0,0,0,0
98,2_1,Q4,1,2,autre,secondaire,0,18,0.354,5,7,les_deux,village,,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,1,0,0,0,,aucune,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2_1,Q4,1,2,autre,secondaire,0,18,0.354,21,8,nuit,autres,,6,collective,arc&fleches,arc&fleches,bosiki,,2,10000,0,5000,0,0,3,3,0,0,,parti_avec_3_membre_de_sa_famille,,non,,oui,petitsongules_ongulesmoyens_sangliers,,0,0,0,5,4,0,0,1,0,0,0,10,0,0,0,15.06982968,42.71986799,0,0,19.09350649,0,0,0,76.88320416,0.476190476,3.66110496,58.69891227,0.717610937,2.034279428,0,0.909214595,0,0,0,0
100,2_1,Q4,1,2,autre,secondaire,0,18,0.354,1,7,nuit,campement_permanent,,1,individuelle,arc&fleches,arc&fleches,bosiki,,1,200,0,2500,0,0,0,0,0,0,,parti_seul,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
101,2_1,Q4,1,2,autre,secondaire,0,18,0.354,0.5,6,jour,village,a_1heure_du_village,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
102,2_1,Q4,1,2,autre,secondaire,0,18,0.354,0.5,6,jour,village,a_1heure_du_village,1,individuelle,arc&fleches,arc&fleches,makula,,3,0,0,0,0,0,0,0,0,0,,partis_seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
103,2_1,Q4,1,2,autre,secondaire,0,18,0.354,1,1,les_deux,village,entre_villages_ilombe_et_mbongo,3,individuelle,fusil,fusil_arc&fleches,bosiki,,4,0,0,20000,0,0,0,0,0,0,,,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,1,24.345,24.345,0,0,24.345,0,0,0,0,0
104,2_10,Q4,10,2,autre,secondaire,0,15,0.354,0.5,7,jour,campement_temporaire,,1,individuelle,pieges,pieges,,petite_cable,1,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
105,2_10,Q4,10,2,autre,secondaire,0,15,0.354,0.5,1,les_deux,village,yampepa,1.5,collective,chiens,fusil_arc&fleches_chiens,bosiki_bonsele,,4,0,0,16000,0,0,3,3,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
106,2_12,Q4,12,2,autre,primaire,1,31,0.354,0.5,1,les_deux,village,lomena,0.25,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,40,0,0,10000,0,0,1,1,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
107,2_12,Q4,12,2,protestant,secondaire,0,24,0.566,0.5,1,les_deux,village,lomena,0.25,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,40,0,0,10000,0,0,1,1,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
108,2_12,Q4,12,2,catholique,secondaire,1,2,0.354,0.5,1,les_deux,village,lomena,0.25,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,40,0,0,10000,0,0,1,1,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
109,2_12,Q4,12,2,autre,primaire,1,25,0.354,0.5,1,les_deux,village,lomena,0.25,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,40,0,0,10000,0,0,1,1,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
110,2_12,Q4,12,2,autre,primaire,1,31,0.354,0.5,8,jour,autres,,2.3,individuelle,pieges,pieges,,cable,50,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2_12,Q4,12,2,protestant,secondaire,0,24,0.566,0.5,8,jour,autres,,2.3,individuelle,pieges,pieges,,cable,50,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2_12,Q4,12,2,catholique,secondaire,1,2,0.354,0.5,8,jour,autres,,2.3,individuelle,pieges,pieges,,cable,50,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2_12,Q4,12,2,autre,primaire,1,25,0.354,0.5,8,jour,autres,,2.3,individuelle,pieges,pieges,,cable,50,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2_13,Q4,13,2,protestant,secondaire,1,21,0.354,0.5,10,jour,village,ipope,3,individuelle,pieges,pieges,,cable,83,0,0,80000,0,0,1,0,0,0,,seul,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
115,2_13,Q4,13,2,protestant,secondaire,0,8,0.354,0.5,10,jour,village,ipope,3,individuelle,pieges,pieges,,cable,83,0,0,80000,0,0,1,0,0,0,,seul,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
116,2_14,Q4,14,2,protestant,secondaire,0,20,0.354,0.5,2,les_deux,village,ekonda,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
117,2_14,Q4,14,2,protestant,secondaire,0,20,0.354,0.5,9,jour,village,ipope,1,individuelle,pieges,pieges,,mapasa_nylon,70,0,0,70000,0,0,1,0,0,0,,seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
118,2_14,Q4,14,2,protestant,secondaire,0,20,0.354,0.5,10,jour,autres,,1.3,individuelle,pieges,arc&fleches_pieges,bosiki,mapasa,30,0,0,0,0,0,0,0,0,0,,parti_seul_en_foret_primaire_pour_controler_ses_pieges,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2_15,Q4,15,2,protestant,secondaire,0,10,0.354,1,11,jour,village,sangani_ipope_nganda,0.3,individuelle,pieges,pieges,,bokemba,23,0,0,10000,0,0,0,0,0,0,,,,agriculture,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,1,1.992869081,0,0,0,0,0,0,1.992869081,0,0
120,2_15,Q4,15,2,protestant,secondaire,0,10,0.354,0.5,10,jour,autres,,1.3,individuelle,pieges,pieges,,nylons_cable_mapasa,120,0,0,0,0,0,0,0,0,0,,parti_seul_en_foret_primaire_pour_controler_ses_pieges,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2_16,Q4,16,2,protestant,secondaire,0,15,0.354,0.5,10,jour,village,parti_verifier_ses_pieges_dans_la_foret_primaire,0.15,individuelle,pieges,pieges,,mapasa,56,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,autres,reptile:_itupa_(_vipere_),0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,2,7.72,0,0,0,0,0,0,0,7.72,0
122,2_17,Q4,17,2,autre,aucune,1,25,0.354,0.5,10,jour,village,ipope,1,individuelle,pieges,arc&fleches_pieges,bosiki,cable,3,0,0,15000,0,0,1,0,0,0,,seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2_19,Q4,19,2,autre,aucune,0,40,0.354,0.5,12,jour,village,yolempeme,3,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,30,0,0,20000,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
124,2_19,Q4,19,2,autre,aucune,0,40,0.354,0.5,10,jour,village,ipope,1,individuelle,pieges,pieges_arc&fleches,bonsele_bosiki_baton,mapasa_nylon,20,0,0,20000,0,0,1,0,0,0,,seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2_19,Q4,19,2,autre,aucune,0,40,0.354,0.5,10,jour,autres,,2,individuelle,pieges,pieges,,mapasa,80,0,0,0,0,0,0,0,0,0,,parti_seul_pour_controler_ses_pieges,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2_2,Q4,2,2,catholique,secondaire,1,15,0.354,0.5,6,jour,village,a_1heure_du_village,1,individuelle,pieges,pieges_autre,,machte,40,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
127,2_2,Q4,2,2,catholique,secondaire,1,15,0.354,0.5,10,jour,autres,,1.3,individuelle,chiens,arc&fleches_chiens,bosiki_bonsele,,0,0,0,0,0,0,0,0,0,0,,parti_seul_en_foret_primaire_avec_ses_3_chiens,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2_20,Q4,20,2,protestant,secondaire,0,25,0.354,0.5,10,jour,autres,,1,individuelle,pieges,pieges_fusil,,cable,70,0,0,0,0,4,0,0,0,0,,parti_seul_pour_controler_ses_pieges_et_chasser_dans_la_foret_primaire,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2_21,Q4,21,2,protestant,secondaire,0,17,0.354,0.5,10,jour,autres,,1,individuelle,pieges,pieges_arc&fleches,cables,,30,0,0,0,0,0,0,0,0,0,,parti_seul_en_foret_primaire_pour_controler_ses_pieges_et_chasser,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2_21,Q4,21,2,protestant,secondaire,0,17,0.354,0.5,1,les_deux,village,lualadia,1,individuelle,pieges,fusil_pieges,,nylon_mapasa,80,0,0,100000,2500,15000,0,0,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
132,2_22,Q4,22,2,protestant,secondaire,0,14,0.354,0.5,10,jour,autres,,1.3,individuelle,pieges,pieges,,cable_nylons_mapasa,125,0,0,0,0,0,0,0,0,0,,parti_seul_pour_controler_ses_pieges_et_chasser_en_foret_primaire,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
133,2_22,Q4,22,2,protestant,secondaire,0,14,0.354,0.5,1,les_deux,village,bofulu,1,individuelle,pieges,pieges,,nylon_mapasa,90,0,0,10000,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
134,2_24,Q4,24,2,musulman,secondaire,1,15,0.354,0.5,10,jour,autres,,2,individuelle,fusil,fusil,,,1,0,0,0,0,20000,0,0,0,0,,parti_seul_en_foret_primaire_pour_chasser,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
135,2_24,Q4,24,2,musulman,secondaire,1,15,0.354,5,12,les_deux,village,nkongo,3,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_mapasa,200,0,0,35000,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9.04189781,0,0,0,0,0,0,0,9.04189781,0.6,1.808379562,9.04189781,1.808379562,0,0,0,0,0,0,0
136,2_25,Q4,25,2,autre,secondaire,1,5,0.354,1,10,nuit,campement_permanent,,1.2,collective,arc&fleches,arc&fleches,bosiki_bonsele,,1,800,0,1000,0,0,5,4,0,0,,tous_membre_de_la_famille,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
137,2_25,Q4,25,2,protestant,secondaire,1,40,0.354,1,10,nuit,campement_permanent,,1.2,collective,arc&fleches,arc&fleches,bosiki_bonsele,,1,800,0,1000,0,0,5,4,0,0,,tous_membre_de_la_famille,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
138,2_4,Q4,4,2,protestant,secondaire,0,17,0.354,1,6,nuit,campement_permanent,,1,collective,arc&fleches,arc&fleches,bosiki,,3,0,0,0,0,0,2,0,2,0,,,,non,,oui,petitsongules_rongeurs,,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,6.027931873,0,0,0,0,1.992869081,0,0,8.020800954,3,8.020800954,6.027931873,6.027931873,0,0,0,0,1.992869081,0,0
139,2_4,Q4,4,2,protestant,secondaire,0,17,0.354,1,6,nuit,campement_temporaire,,1.3,collective,arc&fleches,arc&fleches,bosiki,,2,0,0,0,0,0,3,0,2,0,,,,non,,oui,petitsongules,,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9.04189781,0,0,0,0,0,0,0,9.04189781,3,9.04189781,9.04189781,9.04189781,0,0,0,0,0,0,0
140,2_5,Q4,5,2,autre,secondaire,1,14,0.354,0.5,7,jour,village,autour_des_forets_environnant_les_jacheres_du_village,0.3,collective,pieges,pieges,,cable,180,0,0,0,0,0,2,1,0,0,,parti_avec_son_frere,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
141,2_5,Q4,5,2,autre,secondaire,1,14,0.354,1,6,nuit,campement_permanent,,1.5,individuelle,arc&fleches,arc&fleches,makula,,3,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
142,2_5,Q4,5,2,autre,secondaire,1,14,0.354,6,2,les_deux,village,mianda,4,collective,pieges,fusil_arc&fleches_pieges,bosiki,mapasa,5,0,0,60000,0,0,4,2,1,0,,,,non,,oui,petitsongules,,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9.04189781,0,0,0,0,0,0,0,9.04189781,0.5,1.506982968,9.04189781,1.506982968,0,0,0,0,0,0,0
143,2_6,Q4,6,2,autre,secondaire,0,20,0.354,0.5,7,jour,campement_permanent,,3,individuelle,arc&fleches,arc&fleches,bosiki,,2,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,2,21.35993399,10.679967,0,21.35993399,0,0,0,0,0,0
144,2_6,Q4,6,2,autre,secondaire,0,20,0.354,0.5,7,jour,campement_permanent,,2,individuelle,pieges,pieges,,cable,140,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
145,2_6,Q4,6,2,autre,secondaire,0,20,0.354,11,7,les_deux,autres,,3,individuelle,arc&fleches,arc&fleches,bosiki,,2,6000,0,20000,0,0,1,0,0,0,,aucune,,peche,,oui,autres,python,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3.86,0,0,0,0,0,0,0,1.195652174,5.055652174,0.090909091,0.459604743,0,0,0,0,0,0,0,0.350909091,0.108695652
146,2_6,Q4,6,2,autre,secondaire,0,20,0.354,0.5,12,les_deux,village,momokondo,2,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,cable_nylons_mapasa,290,0,0,20000,0,0,0,0,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
147,2_6,Q4,6,2,autre,secondaire,0,20,0.354,5,6,les_deux,campement_permanent,,3,collective,fusil,fusil_arc&fleches,makula,,3,3000,0,0,0,0,2,2,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,0.2,0.927350181,0,0,0,0,0,0.927350181,0,0,0
148,2_6,Q4,6,2,autre,secondaire,0,20,0.354,0.5,7,jour,campement_temporaire,,1,individuelle,pieges,pieges,,cable,40,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,6,jour,campement_permanent,,1,individuelle,arc&fleches,arc&fleches,bonsele_bosiki,,3,0,0,0,0,0,1,0,0,0,,parti_seul,,non,,oui,autres,rat_de_gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
150,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,10,jour,autres,,0.45,individuelle,pieges,pieges_fusil,,mapasa_cable,146,0,0,0,3000,20000,0,0,0,0,,parti_seul_pour_chasser_et_controler_ses_pieges,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,2,21.35993399,10.679967,0,21.35993399,0,0,0,0,0,0
151,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,7,jour,campement_permanent,,1,individuelle,pieges,pieges,,mapasa,1,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3.985738162,0,0,3.985738162,4,7.971476323,0,0,0,0,0,0,7.971476323,0,0
152,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,10,jour,autres,,3,individuelle,fusil,fusil,,,2,0,0,0,0,0,0,0,0,0,,parti_seul_pour_chasser,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,9,jour,village,foret__proximit_des_anciens_jacheres_du_village,0.45,individuelle,pieges,pieges,,mapasa_cable,124,0,0,0,0,0,0,0,0,0,,parti_seul_pour_visiter_ses_pieges,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,10,jour,autres,,1.3,individuelle,pieges,pieges,,nylons_mapasa_cable,130,0,0,0,0,0,0,0,0,0,,parti_seul_en_foret_primaire_pour_controler_ses_pieges,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,1,7,nuit,campement_permanent,,15,collective,arc&fleches,arc&fleches,bosiki_bonsele,,3,0,0,1000,0,0,2,0,1,0,,aucun,,non,,oui,petitsongules,,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6.027931873,0,0,0,0,0,0,0,6.027931873,2,6.027931873,6.027931873,6.027931873,0,0,0,0,0,0,0
156,2_7,Q4,7,2,protestant,secondaire,0,10,0.566,0.5,8,jour,autres,,1,individuelle,pieges,pieges,,cable,116,0,0,0,0,0,0,0,0,0,,parti_seul_pour_controler_ses_pieges,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
157,2_8,Q4,8,2,autre,secondaire,0,15,0.566,0.5,10,jour,village,ipope,0.5,individuelle,fusil,fusil,,,1,0,0,0,3000,5000,1,0,0,0,,seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2_8,Q4,8,2,autre,secondaire,0,15,0.566,0.5,10,jour,village,ipope,2,individuelle,pieges,arc&fleches_pieges,bosiki_bonsele,nylon_cable,56,0,0,30000,0,0,1,0,0,0,,seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2_8,Q4,8,2,autre,secondaire,0,15,0.566,1,8,nuit,autres,,0.45,collective,arc&fleches,arc&fleches,bosiki,,1,0,0,0,0,0,4,3,0,0,,parti_avec_3_de_ses_membres_de_famille,,non,,oui,petitsongules_ongulesmoyens,,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,6.027931873,10.679967,0,0,0,0,0,0,16.70789887,3,16.70789887,16.70789887,6.027931873,10.679967,0,0,0,0,0,0
160,2_8,Q4,8,2,autre,secondaire,0,15,0.566,0.5,8,jour,village,,2,individuelle,pieges,pieges,,mapasa_cable_nylon,50,0,0,15000,0,0,1,0,0,0,,aucune,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2_8,Q4,8,2,autre,secondaire,0,15,0.566,0.5,6,jour,campement_temporaire,,2.5,individuelle,arc&fleches,arc&fleches,bosiki_(2)_(bonsele),,0,0,0,0,0,0,0,0,0,0,,parti_seul,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
